replicate,gap,gap_points,eligible_pairs,flips,flip_rate,benchmark,audit_half,target_half
645,0.01,1.0,2770,917,0.3310469314079422,WinoGrande,validation,discovery
645,0.02,2.0,5873,1268,0.2159032862250979,WinoGrande,validation,discovery
645,0.03,3.0,8889,1321,0.1486106423669704,WinoGrande,validation,discovery
645,0.05,5.0,14115,1321,0.09358838115479985,WinoGrande,validation,discovery
646,0.0025,0.25,673,315,0.46805349182763745,WinoGrande,validation,discovery
646,0.005,0.5,1356,582,0.42920353982300885,WinoGrande,validation,discovery
646,0.01,1.0,2759,948,0.34360275462123957,WinoGrande,validation,discovery
646,0.02,2.0,5849,1244,0.21268592921866986,WinoGrande,validation,discovery
646,0.03,3.0,8865,1291,0.14562887760857304,WinoGrande,validation,discovery
646,0.05,5.0,14091,1300,0.09225746930664963,WinoGrande,validation,discovery
647,0.0025,0.25,672,302,0.4494047619047619,WinoGrande,validation,discovery
647,0.005,0.5,1356,561,0.413716814159292,WinoGrande,validation,discovery
647,0.01,1.0,2759,988,0.3581007611453425,WinoGrande,validation,discovery
647,0.02,2.0,5870,1346,0.2293015332197615,WinoGrande,validation,discovery
647,0.03,3.0,8881,1405,0.15820290507825696,WinoGrande,validation,discovery
647,0.05,5.0,14106,1414,0.10024103218488586,WinoGrande,validation,discovery
648,0.0025,0.25,682,319,0.46774193548387094,WinoGrande,validation,discovery
648,0.005,0.5,1374,626,0.4556040756914119,WinoGrande,validation,discovery
648,0.01,1.0,2785,1115,0.400359066427289,WinoGrande,validation,discovery
648,0.02,2.0,5869,1744,0.2971545408076333,WinoGrande,validation,discovery
648,0.03,3.0,8874,1883,0.21219292314627,WinoGrande,validation,discovery
648,0.05,5.0,14096,1902,0.13493189557321225,WinoGrande,validation,discovery
649,0.0025,0.25,673,297,0.4413075780089153,WinoGrande,validation,discovery
649,0.005,0.5,1351,573,0.4241302738712065,WinoGrande,validation,discovery
649,0.01,1.0,2760,947,0.3431159420289855,WinoGrande,validation,discovery
649,0.02,2.0,5855,1313,0.2242527754056362,WinoGrande,validation,discovery
649,0.03,3.0,8868,1362,0.15358592692828146,WinoGrande,validation,discovery
649,0.05,5.0,14094,1373,0.09741734071235987,WinoGrande,validation,discovery
650,0.0025,0.25,668,300,0.4491017964071856,WinoGrande,validation,discovery
650,0.005,0.5,1354,544,0.4017725258493353,WinoGrande,validation,discovery
650,0.01,1.0,2754,940,0.34132171387073346,WinoGrande,validation,discovery
650,0.02,2.0,5859,1313,0.22409967571257894,WinoGrande,validation,discovery
650,0.03,3.0,8874,1396,0.15731350011268874,WinoGrande,validation,discovery
650,0.05,5.0,14100,1412,0.1001418439716312,WinoGrande,validation,discovery
651,0.0025,0.25,673,276,0.4101040118870728,WinoGrande,validation,discovery
651,0.005,0.5,1360,497,0.3654411764705882,WinoGrande,validation,discovery
651,0.01,1.0,2769,798,0.28819068255687974,WinoGrande,validation,discovery
651,0.02,2.0,5879,1121,0.19067868685150535,WinoGrande,validation,discovery
651,0.03,3.0,8896,1164,0.13084532374100719,WinoGrande,validation,discovery
651,0.05,5.0,14122,1166,0.08256620875230138,WinoGrande,validation,discovery
652,0.0025,0.25,673,299,0.4442793462109955,WinoGrande,validation,discovery
652,0.005,0.5,1354,523,0.3862629246676514,WinoGrande,validation,discovery
652,0.01,1.0,2759,905,0.32801739760782894,WinoGrande,validation,discovery
652,0.02,2.0,5862,1221,0.2082906857727738,WinoGrande,validation,discovery
652,0.03,3.0,8879,1282,0.14438562901227617,WinoGrande,validation,discovery
652,0.05,5.0,14105,1292,0.09159872385678837,WinoGrande,validation,discovery
653,0.0025,0.25,682,325,0.47653958944281527,WinoGrande,validation,discovery
653,0.005,0.5,1368,553,0.40423976608187134,WinoGrande,validation,discovery
653,0.01,1.0,2774,934,0.33669790915645276,WinoGrande,validation,discovery
653,0.02,2.0,5884,1300,0.22093813732154996,WinoGrande,validation,discovery
653,0.03,3.0,8898,1367,0.15363002922004945,WinoGrande,validation,discovery
653,0.05,5.0,14124,1375,0.09735202492211838,WinoGrande,validation,discovery
654,0.0025,0.25,674,299,0.443620178041543,WinoGrande,validation,discovery
654,0.005,0.5,1362,553,0.40602055800293685,WinoGrande,validation,discovery
654,0.01,1.0,2769,973,0.3513903936439148,WinoGrande,validation,discovery
654,0.02,2.0,5872,1469,0.2501702997275204,WinoGrande,validation,discovery
654,0.03,3.0,8886,1588,0.17870808012604097,WinoGrande,validation,discovery
654,0.05,5.0,14112,1611,0.11415816326530612,WinoGrande,validation,discovery
655,0.0025,0.25,674,292,0.4332344213649852,WinoGrande,validation,discovery
655,0.005,0.5,1358,531,0.3910162002945508,WinoGrande,validation,discovery
655,0.01,1.0,2770,829,0.29927797833935016,WinoGrande,validation,discovery
655,0.02,2.0,5883,1084,0.18425973142954274,WinoGrande,validation,discovery
655,0.03,3.0,8898,1126,0.12654529107664644,WinoGrande,validation,discovery
655,0.05,5.0,14124,1130,0.08000566411781365,WinoGrande,validation,discovery
656,0.0025,0.25,667,287,0.4302848575712144,WinoGrande,validation,discovery
656,0.005,0.5,1356,546,0.4026548672566372,WinoGrande,validation,discovery
656,0.01,1.0,2768,972,0.3511560693641618,WinoGrande,validation,discovery
656,0.02,2.0,5878,1489,0.2533174549166383,WinoGrande,validation,discovery
656,0.03,3.0,8892,1652,0.18578497525865947,WinoGrande,validation,discovery
656,0.05,5.0,14118,1686,0.11942201444963876,WinoGrande,validation,discovery
657,0.0025,0.25,679,319,0.4698085419734904,WinoGrande,validation,discovery
657,0.005,0.5,1371,590,0.43034281546316555,WinoGrande,validation,discovery
657,0.01,1.0,2788,974,0.34935437589670015,WinoGrande,validation,discovery
657,0.02,2.0,5902,1353,0.22924432395798033,WinoGrande,validation,discovery
657,0.03,3.0,8919,1440,0.16145307769929365,WinoGrande,validation,discovery
657,0.05,5.0,14145,1457,0.10300459526334393,WinoGrande,validation,discovery
658,0.0025,0.25,673,326,0.48439821693907875,WinoGrande,validation,discovery
658,0.005,0.5,1353,575,0.42498152254249816,WinoGrande,validation,discovery
658,0.01,1.0,2760,984,0.3565217391304348,WinoGrande,validation,discovery
658,0.02,2.0,5859,1365,0.23297491039426524,WinoGrande,validation,discovery
658,0.03,3.0,8875,1445,0.1628169014084507,WinoGrande,validation,discovery
658,0.05,5.0,14101,1466,0.1039642578540529,WinoGrande,validation,discovery
659,0.0025,0.25,672,296,0.44047619047619047,WinoGrande,validation,discovery
659,0.005,0.5,1353,542,0.4005912786400591,WinoGrande,validation,discovery
659,0.01,1.0,2764,892,0.3227206946454414,WinoGrande,validation,discovery
659,0.02,2.0,5868,1260,0.2147239263803681,WinoGrande,validation,discovery
659,0.03,3.0,8879,1315,0.1481022637684424,WinoGrande,validation,discovery
659,0.05,5.0,14104,1327,0.09408678389109472,WinoGrande,validation,discovery
660,0.0025,0.25,671,320,0.47690014903129657,WinoGrande,validation,discovery
660,0.005,0.5,1356,605,0.44616519174041297,WinoGrande,validation,discovery
660,0.01,1.0,2762,1043,0.3776249094858798,WinoGrande,validation,discovery
660,0.02,2.0,5864,1533,0.2614256480218281,WinoGrande,validation,discovery
660,0.03,3.0,8878,1717,0.19339941428249605,WinoGrande,validation,discovery
660,0.05,5.0,14104,1755,0.12443278502552467,WinoGrande,validation,discovery
661,0.0025,0.25,672,295,0.43898809523809523,WinoGrande,validation,discovery
661,0.005,0.5,1357,520,0.3831982313927782,WinoGrande,validation,discovery
661,0.01,1.0,2772,852,0.30735930735930733,WinoGrande,validation,discovery
661,0.02,2.0,5873,1210,0.20602758385833475,WinoGrande,validation,discovery
661,0.03,3.0,8878,1285,0.14473980626267177,WinoGrande,validation,discovery
661,0.05,5.0,14104,1293,0.09167612024957458,WinoGrande,validation,discovery
662,0.0025,0.25,679,315,0.4639175257731959,WinoGrande,validation,discovery
662,0.005,0.5,1360,578,0.425,WinoGrande,validation,discovery
662,0.01,1.0,2767,973,0.3516443801951572,WinoGrande,validation,discovery
662,0.02,2.0,5863,1309,0.22326454033771106,WinoGrande,validation,discovery
662,0.03,3.0,8880,1355,0.15259009009009009,WinoGrande,validation,discovery
662,0.05,5.0,14106,1366,0.09683822486885013,WinoGrande,validation,discovery
663,0.0025,0.25,673,314,0.46656760772659733,WinoGrande,validation,discovery
663,0.005,0.5,1357,573,0.42225497420781133,WinoGrande,validation,discovery
663,0.01,1.0,2766,915,0.33080260303687636,WinoGrande,validation,discovery
663,0.02,2.0,5877,1133,0.19278543474561852,WinoGrande,validation,discovery
663,0.03,3.0,8895,1167,0.13119730185497472,WinoGrande,validation,discovery
663,0.05,5.0,14120,1170,0.08286118980169972,WinoGrande,validation,discovery
664,0.0025,0.25,676,290,0.4289940828402367,WinoGrande,validation,discovery
664,0.005,0.5,1356,536,0.3952802359882006,WinoGrande,validation,discovery
664,0.01,1.0,2759,839,0.3040956868430591,WinoGrande,validation,discovery
664,0.02,2.0,5857,1081,0.18456547720676114,WinoGrande,validation,discovery
664,0.03,3.0,8874,1123,0.1265494703628578,WinoGrande,validation,discovery
664,0.05,5.0,14100,1132,0.0802836879432624,WinoGrande,validation,discovery
665,0.0025,0.25,675,320,0.4740740740740741,WinoGrande,validation,discovery
665,0.005,0.5,1364,606,0.4442815249266862,WinoGrande,validation,discovery
665,0.01,1.0,2770,1033,0.3729241877256318,WinoGrande,validation,discovery
665,0.02,2.0,5868,1519,0.25886162235855487,WinoGrande,validation,discovery
665,0.03,3.0,8870,1669,0.18816234498308906,WinoGrande,validation,discovery
665,0.05,5.0,14093,1686,0.11963386078194849,WinoGrande,validation,discovery
666,0.0025,0.25,675,296,0.43851851851851853,WinoGrande,validation,discovery
666,0.005,0.5,1361,550,0.4041146216017634,WinoGrande,validation,discovery
666,0.01,1.0,2773,920,0.3317706455102777,WinoGrande,validation,discovery
666,0.02,2.0,5874,1322,0.2250595846101464,WinoGrande,validation,discovery
666,0.03,3.0,8886,1389,0.1563133018230925,WinoGrande,validation,discovery
666,0.05,5.0,14112,1398,0.09906462585034014,WinoGrande,validation,discovery
667,0.0025,0.25,669,290,0.4334828101644245,WinoGrande,validation,discovery
667,0.005,0.5,1352,556,0.41124260355029585,WinoGrande,validation,discovery
667,0.01,1.0,2744,911,0.33199708454810495,WinoGrande,validation,discovery
667,0.02,2.0,5848,1215,0.20776333789329685,WinoGrande,validation,discovery
667,0.03,3.0,8863,1249,0.14092293805709127,WinoGrande,validation,discovery
667,0.05,5.0,14088,1249,0.08865701306076093,WinoGrande,validation,discovery
668,0.0025,0.25,676,294,0.4349112426035503,WinoGrande,validation,discovery
668,0.005,0.5,1358,538,0.3961708394698085,WinoGrande,validation,discovery
668,0.01,1.0,2771,891,0.3215445687477445,WinoGrande,validation,discovery
668,0.02,2.0,5880,1219,0.20731292517006802,WinoGrande,validation,discovery
668,0.03,3.0,8897,1246,0.14004720692368214,WinoGrande,validation,discovery
668,0.05,5.0,14123,1257,0.08900375274375133,WinoGrande,validation,discovery
669,0.0025,0.25,678,340,0.5014749262536873,WinoGrande,validation,discovery
669,0.005,0.5,1370,649,0.4737226277372263,WinoGrande,validation,discovery
669,0.01,1.0,2788,1203,0.43149210903873747,WinoGrande,validation,discovery
669,0.02,2.0,5883,1919,0.32619411864694886,WinoGrande,validation,discovery
669,0.03,3.0,8888,2236,0.2515751575157516,WinoGrande,validation,discovery
669,0.05,5.0,14113,2284,0.16183660454899737,WinoGrande,validation,discovery
670,0.0025,0.25,674,305,0.45252225519287836,WinoGrande,validation,discovery
670,0.005,0.5,1364,544,0.39882697947214074,WinoGrande,validation,discovery
670,0.01,1.0,2773,950,0.3425892535160476,WinoGrande,validation,discovery
670,0.02,2.0,5873,1321,0.2249276349395539,WinoGrande,validation,discovery
670,0.03,3.0,8887,1393,0.15674580848430292,WinoGrande,validation,discovery
670,0.05,5.0,14112,1401,0.09927721088435375,WinoGrande,validation,discovery
671,0.0025,0.25,676,313,0.4630177514792899,WinoGrande,validation,discovery
671,0.005,0.5,1357,561,0.4134119380987472,WinoGrande,validation,discovery
671,0.01,1.0,2765,986,0.3566003616636528,WinoGrande,validation,discovery
671,0.02,2.0,5849,1414,0.24175072661993502,WinoGrande,validation,discovery
671,0.03,3.0,8861,1513,0.17074822254824512,WinoGrande,validation,discovery
671,0.05,5.0,14086,1557,0.11053528325997444,WinoGrande,validation,discovery
672,0.0025,0.25,674,314,0.4658753709198813,WinoGrande,validation,discovery
672,0.005,0.5,1363,580,0.425531914893617,WinoGrande,validation,discovery
672,0.01,1.0,2774,942,0.33958183129055514,WinoGrande,validation,discovery
672,0.02,2.0,5883,1268,0.21553629100798913,WinoGrande,validation,discovery
672,0.03,3.0,8889,1351,0.15198560017999774,WinoGrande,validation,discovery
672,0.05,5.0,14113,1372,0.0972153333805711,WinoGrande,validation,discovery
673,0.0025,0.25,679,304,0.4477172312223859,WinoGrande,validation,discovery
673,0.005,0.5,1365,553,0.40512820512820513,WinoGrande,validation,discovery
673,0.01,1.0,2781,951,0.3419633225458468,WinoGrande,validation,discovery
673,0.02,2.0,5889,1308,0.22210901681100356,WinoGrande,validation,discovery
673,0.03,3.0,8902,1391,0.1562570208941811,WinoGrande,validation,discovery
673,0.05,5.0,14128,1410,0.09980181200453,WinoGrande,validation,discovery
674,0.0025,0.25,671,348,0.518628912071535,WinoGrande,validation,discovery
674,0.005,0.5,1357,632,0.4657332350773766,WinoGrande,validation,discovery
674,0.01,1.0,2775,1010,0.36396396396396397,WinoGrande,validation,discovery
674,0.02,2.0,5878,1329,0.22609731201088806,WinoGrande,validation,discovery
674,0.03,3.0,8894,1405,0.15797166629188217,WinoGrande,validation,discovery
674,0.05,5.0,14120,1409,0.09978753541076488,WinoGrande,validation,discovery
675,0.0025,0.25,672,290,0.43154761904761907,WinoGrande,validation,discovery
675,0.005,0.5,1360,545,0.4007352941176471,WinoGrande,validation,discovery
675,0.01,1.0,2774,918,0.330930064888248,WinoGrande,validation,discovery
675,0.02,2.0,5868,1209,0.2060327198364008,WinoGrande,validation,discovery
675,0.03,3.0,8883,1249,0.1406056512439491,WinoGrande,validation,discovery
675,0.05,5.0,14109,1257,0.08909206889219647,WinoGrande,validation,discovery
676,0.0025,0.25,675,304,0.45037037037037037,WinoGrande,validation,discovery
676,0.005,0.5,1365,584,0.4278388278388278,WinoGrande,validation,discovery
676,0.01,1.0,2780,1002,0.360431654676259,WinoGrande,validation,discovery
676,0.02,2.0,5885,1405,0.23874256584536957,WinoGrande,validation,discovery
676,0.03,3.0,8900,1512,0.16988764044943822,WinoGrande,validation,discovery
676,0.05,5.0,14126,1522,0.10774458445419793,WinoGrande,validation,discovery
677,0.0025,0.25,667,284,0.4257871064467766,WinoGrande,validation,discovery
677,0.005,0.5,1347,527,0.39123979213066074,WinoGrande,validation,discovery
677,0.01,1.0,2745,890,0.3242258652094718,WinoGrande,validation,discovery
677,0.02,2.0,5847,1210,0.206943731828288,WinoGrande,validation,discovery
677,0.03,3.0,8863,1289,0.14543608259054497,WinoGrande,validation,discovery
677,0.05,5.0,14087,1315,0.09334847731951444,WinoGrande,validation,discovery
678,0.0025,0.25,668,317,0.4745508982035928,WinoGrande,validation,discovery
678,0.005,0.5,1357,603,0.4443625644804716,WinoGrande,validation,discovery
678,0.01,1.0,2757,1071,0.38846572361262244,WinoGrande,validation,discovery
678,0.02,2.0,5846,1679,0.2872049264454328,WinoGrande,validation,discovery
678,0.03,3.0,8859,1803,0.2035218421943786,WinoGrande,validation,discovery
678,0.05,5.0,14085,1823,0.12942847000354987,WinoGrande,validation,discovery
679,0.0025,0.25,675,302,0.4474074074074074,WinoGrande,validation,discovery
679,0.005,0.5,1366,566,0.4143484626647145,WinoGrande,validation,discovery
679,0.01,1.0,2778,1009,0.36321094312455005,WinoGrande,validation,discovery
679,0.02,2.0,5875,1542,0.262468085106383,WinoGrande,validation,discovery
679,0.03,3.0,8886,1639,0.18444744541976144,WinoGrande,validation,discovery
679,0.05,5.0,14112,1649,0.11685090702947845,WinoGrande,validation,discovery
680,0.0025,0.25,680,327,0.4808823529411765,WinoGrande,validation,discovery
680,0.005,0.5,1368,599,0.4378654970760234,WinoGrande,validation,discovery
680,0.01,1.0,2773,1054,0.3800937612693833,WinoGrande,validation,discovery
680,0.02,2.0,5874,1595,0.27153558052434457,WinoGrande,validation,discovery
680,0.03,3.0,8886,1744,0.19626378573036238,WinoGrande,validation,discovery
680,0.05,5.0,14111,1767,0.12522145843668062,WinoGrande,validation,discovery
681,0.0025,0.25,668,318,0.47604790419161674,WinoGrande,validation,discovery
681,0.005,0.5,1349,549,0.40696812453669384,WinoGrande,validation,discovery
681,0.01,1.0,2761,946,0.3426294820717131,WinoGrande,validation,discovery
681,0.02,2.0,5858,1374,0.23455104131102766,WinoGrande,validation,discovery
681,0.03,3.0,8864,1477,0.16662906137184116,WinoGrande,validation,discovery
681,0.05,5.0,14090,1507,0.10695528743789921,WinoGrande,validation,discovery
682,0.0025,0.25,677,310,0.45790251107828656,WinoGrande,validation,discovery
682,0.005,0.5,1370,606,0.44233576642335765,WinoGrande,validation,discovery
682,0.01,1.0,2779,1151,0.4141777617848147,WinoGrande,validation,discovery
682,0.02,2.0,5867,1779,0.3032214078745526,WinoGrande,validation,discovery
682,0.03,3.0,8874,1895,0.21354518819021862,WinoGrande,validation,discovery
682,0.05,5.0,14098,1911,0.1355511420059583,WinoGrande,validation,discovery
683,0.0025,0.25,672,303,0.45089285714285715,WinoGrande,validation,discovery
683,0.005,0.5,1359,566,0.41648270787343633,WinoGrande,validation,discovery
683,0.01,1.0,2768,950,0.3432080924855491,WinoGrande,validation,discovery
683,0.02,2.0,5862,1338,0.22824974411463664,WinoGrande,validation,discovery
683,0.03,3.0,8871,1428,0.16097396009469056,WinoGrande,validation,discovery
683,0.05,5.0,14094,1450,0.102880658436214,WinoGrande,validation,discovery
684,0.0025,0.25,676,310,0.45857988165680474,WinoGrande,validation,discovery
684,0.005,0.5,1356,573,0.4225663716814159,WinoGrande,validation,discovery
684,0.01,1.0,2758,959,0.3477157360406091,WinoGrande,validation,discovery
684,0.02,2.0,5844,1301,0.222621492128679,WinoGrande,validation,discovery
684,0.03,3.0,8853,1353,0.15282954930532022,WinoGrande,validation,discovery
684,0.05,5.0,14077,1366,0.09703772110534915,WinoGrande,validation,discovery
685,0.0025,0.25,667,291,0.4362818590704648,WinoGrande,validation,discovery
685,0.005,0.5,1333,537,0.4028507126781695,WinoGrande,validation,discovery
685,0.01,1.0,2738,859,0.3137326515704894,WinoGrande,validation,discovery
